ScreenName,FollowersCount,FriendsCount,Lineage,Status,Class,NetworkSize,Indegree,Outdegree
2399,BennyWenda,17538,825,chaku92193872,Directed,0,18363,0.9550727005391276,0.04492729946087241
2404,johnaglionby,7646,2239,KalsonAbdi,Directed,0,9885,0.7734951947395043,0.2265048052604957
2409,tiredkate,616,947,ERBks,Directed,0,1563,0.3941138835572617,0.6058861164427384
2414,Nicki2951Rev,8,28,DoerrMichelle,Directed,0,36,0.2222222222222222,0.7777777777777778
2421,lwymer333,17,28,amyasendorf,Directed,0,45,0.37777777777777777,0.6222222222222222
2426,wenptr,17,155,ameliaknaa,Directed,0,172,0.09883720930232558,0.9011627906976745
2431,nusatamara_star,20,36,nadyasurya08,Directed,0,56,0.35714285714285715,0.6428571428571429
2436,CarlyCompass,17792,15927,oliysjudy101,Directed,0,33719,0.5276550312879978,0.47234496871200216
2441,Lkweirgal,5392,5915,ravena68,Directed,0,11307,0.47687273370478467,0.5231272662952153
2446,jonpaton4,5512,5662,ConsvInCali,Directed,0,11174,0.4932879899767317,0.5067120100232683
2451,rsbterry,1175,1302,Kathlee15625712,Directed,0,2477,0.4743641501816714,0.5256358498183287
2456,iconicfreedom1,1626,2062,Minskih,Directed,0,3688,0.4408893709327549,0.5591106290672451
2461,TheBlackSaamba,606,1176,SarahSe26711120,Directed,0,1782,0.3400673400673401,0.6599326599326599
2466,SlimDreY,1018,896,NBALowdown,Directed,0,1914,0.5318704284221526,0.46812957157784746
2471,MrTanPanda,763,305,kidknuti,Directed,0,1068,0.7144194756554307,0.28558052434456926
2476,JC2MAGA,12140,12232,JaneConell,Directed,0,24372,0.49811258821598553,0.5018874117840144
2481,JohnSmi26886476,153,803,truthplease12,Directed,0,956,0.1600418410041841,0.8399581589958159
2486,exocet1722,1463,3177,OwenLake,Directed,0,4640,0.31530172413793106,0.684698275862069
2491,OctVazquez,1041,829,emmazaletta,Directed,0,1870,0.5566844919786096,0.44331550802139036
2496,ultra_rocks,2417,1103,mangahavenn,Directed,0,3520,0.6866477272727273,0.31335227272727273
2501,sciencetracker2,24169,13106,CoachChrisDiaz,Directed,0,37275,0.6483970489604293,0.35160295103957073
2506,cecutityveqy,17,480,teitingliren191,Directed,0,497,0.03420523138832998,0.96579476861167
2511,qanon76,168243,5551,neo00071,Directed,0,173794,0.9680598869926464,0.031940113007353534
2516,jaimec729,2257,2533,MaiParadisa,Directed,0,4790,0.4711899791231733,0.5288100208768267
2521,katlen87,687,967,donhum47,Directed,0,1654,0.4153567110036276,0.5846432889963724
2526,nattyaddy,413,741,rentonMagaUK,Directed,0,1154,0.3578856152512998,0.6421143847487002
2531,JZahav1,14047,14907,suzique49,Directed,0,28954,0.4851488568073496,0.5148511431926505
2536,resistance024,1442,2685,BradleyVoss3,Directed,0,4127,0.3494063484371214,0.6505936515628786
2541,youknowhex,293,459,pedrohofficial,Directed,0,752,0.3896276595744681,0.6103723404255319
2546,vkinkela,8770,9187,ME02086953,Directed,0,17957,0.4883889291084257,0.5116110708915743
2551,Redhead4645,41847,24187,egeorgecruzjr,Directed,0,66034,0.6337189932459036,0.36628100675409636
2556,71cH_,809,841,MziraiAlex,Directed,0,1650,0.4903030303030303,0.5096969696969696
2561,candybaibe170,3750,2301,KwaleVoice,Directed,0,6051,0.6197322756569162,0.3802677243430838
2566,MichaelGacheru,190,182,EdwinSigey_,Directed,0,372,0.510752688172043,0.489247311827957
2571,moniangoh2030,3350,2593,GraceWa14790933,Directed,0,5943,0.563688372875652,0.43631162712434796
2576,Klf10kf,1808,2034,aminul54901,Directed,0,3842,0.47058823529411764,0.5294117647058824
2581,princess_st_h,1382,851,Beproudevent,Directed,0,2233,0.6188983430362741,0.38110165696372594
2586,BenCooke135,41,85,GenerationByte,Directed,0,126,0.3253968253968254,0.6746031746031746
2591,dmk1793,1250,2162,SurfaceKrystal,Directed,0,3412,0.36635404454865184,0.6336459554513482
2596,danielpdcurtis,284,1204,TheTungMagazine,Directed,0,1488,0.19086021505376344,0.8091397849462365
2601,SmashingNosh,48904,48628,MahmoudHKhan,Directed,0,97532,0.5014149202313087,0.4985850797686913
2606,nyclacleinst,536,1573,AlexWhitcomb,Directed,0,2109,0.2541488857278331,0.7458511142721669
2611,WitchesOfEtsy,544,932,arecodab,Directed,0,1476,0.3685636856368564,0.6314363143631436
2616,TheMtV59,374,327,desperado2k14,Directed,0,701,0.5335235378031383,0.4664764621968616
2621,ryonrascal1989,427,344,Woody_TheLegend,Directed,0,771,0.5538261997405967,0.4461738002594034
2626,TooDaddyFam,935,1172,Entxurage,Directed,0,2107,0.4437588989084006,0.5562411010915994
2631,1980Toasty,3111,2250,RavenousGG,Directed,0,5361,0.5803021824286514,0.4196978175713486
2636,heidi_knittel,102,590,Davery11,Directed,0,692,0.14739884393063585,0.8526011560693642
2641,Tarragon8,259,2179,deadpandrones,Directed,0,2438,0.1062346185397867,0.8937653814602133
2646,OlliesGrandad,1157,2578,Yayademba10,Directed,0,3735,0.30977242302543506,0.6902275769745649
2651,graham240760,1243,1960,Linda59996033,Directed,0,3203,0.38807368092413363,0.6119263190758664
2656,DrJamesKent3,3874,3719,rashalgroup,Directed,0,7593,0.5102067693928618,0.48979323060713814
2661,RedCrossBayArea,9504,967,qinlingpanda,Directed,0,10471,0.9076496991691339,0.0923503008308662
2666,JugularGrasp,11778,11358,abdouliedemba3,Directed,0,23136,0.5090767634854771,0.4909232365145228
2671,DonaldBWillinge,1109,4077,RealDrewTolbert,Directed,0,5186,0.21384496721943694,0.7861550327805631
2676,thebigjman57,3828,4350,bubblet30282210,Directed,0,8178,0.46808510638297873,0.5319148936170213
2681,GilesBaron,1951,3085,mdcbiscuit,Directed,0,5036,0.38741064336775216,0.6125893566322478
2686,jammerbo,9554,10063,15Getz15,Directed,0,19617,0.4870265585971351,0.5129734414028648
2691,President1Trump,61045,37695,MattBen51315929,Directed,0,98740,0.6182398217541016,0.3817601782458983
2696,Juvat01,3698,4794,taracha81232231,Directed,0,8492,0.43546867640131887,0.5645313235986811
2701,TammyTa89786308,4248,4743,BramlettSpencer,Directed,0,8991,0.4724724724724725,0.5275275275275275
2706,SimpleTruths5,2942,3834,LauraNo58439468,Directed,0,6776,0.43417945690672965,0.5658205430932703
2711,boomer55u,5646,6061,Kristen67957302,Directed,0,11707,0.4822755616297941,0.5177244383702059
2716,dbcommenter,22,243,maggymark,Directed,0,265,0.0830188679245283,0.9169811320754717
2721,OldhamGP,1030,1331,NatCatPat,Directed,0,2361,0.4362558238034731,0.563744176196527
2726,sunflowermoon14,6425,6486,ClayMMA1,Directed,0,12911,0.49763767330183567,0.5023623266981644
2731,GaryByrneAuthor,7809,4627,RunionRobey,Directed,0,12436,0.6279350273399807,0.3720649726600193
2736,Lisa45trump,1778,4341,DiannaRoyal7,Directed,0,6119,0.29057035463311,0.70942964536689
2741,SDGconsulting,6082,5753,olu_lucas,Directed,0,11835,0.5138994507815801,0.48610054921841994
2746,KyloRepublican,978,2292,Film_Plow,Directed,0,3270,0.29908256880733947,0.7009174311926606
2751,Jess4Prez2032,42,92,LukeVBoggs,Directed,0,134,0.31343283582089554,0.6865671641791045
2756,forever_bri_,759,656,Mark55190160,Directed,0,1415,0.5363957597173145,0.4636042402826855
2761,latte_216,325,1220,PFuruter,Directed,0,1545,0.21035598705501618,0.7896440129449838
2766,DaggettBeaver,2519,1844,Alexe525,Directed,0,4363,0.5773550309420123,0.4226449690579876
2771,NYROYALKING,3737,3833,TonyJUNE06,Directed,0,7570,0.4936591809775429,0.5063408190224571
2776,1abbeynormal,3363,3603,Asraelalynn,Directed,0,6966,0.4827734711455642,0.5172265288544359
2781,brendansharman,77,114,mairzone,Directed,0,191,0.4031413612565445,0.5968586387434555
2786,highcountryweb,86,272,TrevillianSusan,Directed,0,358,0.24022346368715083,0.7597765363128491
2791,DimaMarmash,721,512,hamor_q8e,Directed,0,1233,0.5847526358475263,0.41524736415247365
2796,NourHayek95,1838,674,dr_abo_halawah,Directed,0,2512,0.731687898089172,0.26831210191082805
2801,82Saraq,232,130,amoula_az,Directed,0,362,0.6408839779005525,0.35911602209944754
2806,NaserAlayed,1230,1024,BibopGGresta,Directed,0,2254,0.5456965394853593,0.45430346051464066
2811,TheMikeClayton8,13788,9602,debil_kill,Directed,0,23390,0.5894826849080804,0.41051731509191963
2816,DawnUnicorn,610,518,MagdalenaStar3,Directed,0,1128,0.5407801418439716,0.4592198581560284
2821,touleoneplathma,1038,1479,danieladulla,Directed,0,2517,0.4123957091775924,0.5876042908224076
2826,FaithAndDeath,10,15,RoyalGuardIthui,Directed,0,25,0.4,0.6
2831,MadnessValar,17,18,PreposterousRP,Directed,0,35,0.4857142857142857,0.5142857142857142
2836,Mirkwoodprince,2560,2275,Kayleig95729527,Directed,0,4835,0.5294725956566702,0.4705274043433299
2841,ReforgedPath,99,73,SindarinElleth,Directed,0,172,0.5755813953488372,0.42441860465116277
2846,Agent4Trump,9772,8673,ZDasalle,Directed,0,18445,0.5297912713472486,0.47020872865275143
2851,Chuck_U_Farlee,4570,4519,politstrip,Directed,0,9089,0.5028055891737265,0.4971944108262735
2856,Colt45automag,6764,6765,ProductCampaign,Directed,0,13529,0.49996304235346295,0.5000369576465371
2860,MelvinGillham1,2088,2447,KattLivesMatter,Directed,0,4535,0.4604189636163175,0.5395810363836825
2865,MichaelAdele1,2257,3142,ME02086953,Directed,0,5399,0.41804037784774956,0.5819596221522504
2870,14710Ea,3777,4043,Dorothy61129631,Directed,0,7820,0.4829923273657289,0.517007672634271
2875,FireflyEditor,8219,9296,FeriasDeMochila,Directed,0,17515,0.46925492435055666,0.5307450756494433
2880,saviokenneth,39,436,VCBVideos,Directed,0,475,0.08210526315789474,0.9178947368421052
2885,wanambwaj,502,3407,faithstay,Directed,0,3909,0.12842159119979535,0.8715784088002047
2890,DammitAly,1903,392,tinaccardophoto,Directed,0,2295,0.8291938997821351,0.17080610021786494
2895,jasemulder,25,81,mattymay85,Directed,0,106,0.2358490566037736,0.7641509433962265
2900,ozkingy,70,291,AnthonyMacbeth,Directed,0,361,0.19390581717451524,0.8060941828254847
2905,mrchristo_,6,8,mattymay85,Directed,0,14,0.42857142857142855,0.5714285714285714
2910,jefmacTN,6312,6726,ME02086953,Directed,0,13038,0.48412333179935574,0.5158766682006443
2915,KcajNehoc,3988,4320,1776_Molon_Labe,Directed,0,8308,0.48001925854597977,0.5199807414540202
2920,ChiefMaga,7468,7608,FishmanLevine,Directed,0,15076,0.49535685858317857,0.5046431414168214
2925,cp9082,258,552,Jessica75958633,Directed,0,810,0.31851851851851853,0.6814814814814815
2930,ChefsDeck,23,57,orbcare,Directed,0,80,0.2875,0.7125
2935,esouder,628,1106,randommaker4,Directed,0,1734,0.3621683967704729,0.6378316032295271
2940,aseelhonein,441,496,Barneylo,Directed,0,937,0.47065101387406616,0.5293489861259338
2945,chamelun,118,176,KellerSense,Directed,0,294,0.4013605442176871,0.5986394557823129
2950,DYNAMITEDORK,32270,13958,emraanmughal,Directed,0,46228,0.6980617807389461,0.3019382192610539
2955,ajb_mn,1147,927,TheCCDispatch,Directed,0,2074,0.5530376084860174,0.44696239151398265
2960,DMoto18,3418,4579,shannonchabot12,Directed,0,7997,0.42741027885457045,0.5725897211454295
2965,GVSCMiami,85,172,CasadoTioRocom1,Directed,0,257,0.33073929961089493,0.669260700389105
2970,RubenRos,829,1946,MovieFriendsLA,Directed,0,2775,0.29873873873873874,0.7012612612612613
2975,OregonCounsel,2527,4997,ScottRouse3,Directed,0,7524,0.33585858585858586,0.6641414141414141
2980,PeterLDangelo1,1136,2246,Tc8FSGwxy,Directed,0,3382,0.33589591957421644,0.6641040804257835
2985,pulserolluk,4793,4718,m_sociologist88,Directed,0,9511,0.5039428030701293,0.49605719692987066
2990,kepes56,10850,7699,TTrumpette,Directed,0,18549,0.5849371933796971,0.415062806620303
2995,TuteFairy,2092,977,lovelylana11,Directed,0,3069,0.6816552623004236,0.3183447376995764
3000,Gauthier1964,8421,8776,Chris57735990,Directed,0,17197,0.4896784322847008,0.5103215677152991
3005,AnthonyMulquin2,4682,4473,asheborn57,Directed,0,9155,0.511414527580557,0.48858547241944295
3010,gregory_cerge,17104,15521,barackintosh,Directed,0,32625,0.5242605363984675,0.4757394636015326
3015,Christo11812546,9939,9333,ButchHoward4,Directed,0,19272,0.5157222914072229,0.4842777085927771
3020,HensleyHooker,1678,4581,Stephen75851074,Directed,0,6259,0.2680939447196038,0.7319060552803962
3025,CMAGracias,2293,1814,USA_Hijacked,Directed,0,4107,0.5583150718285853,0.44168492817141464
3030,kristinrmartin,172,338,susanguettler,Directed,0,510,0.33725490196078434,0.6627450980392157
3035,libtearsrdelish,10986,10448,RonaldReasoner,Directed,0,21434,0.5125501539609966,0.48744984603900343
3040,SaxonTs,6688,7034,ZeshanMalik784,Directed,0,13722,0.4873925083807025,0.5126074916192975
3045,SusanIr94270677,29,126,ArtistRack_,Directed,0,155,0.1870967741935484,0.8129032258064516
3050,NagyHosok,848,1512,spooeks,Directed,0,2360,0.3593220338983051,0.6406779661016949
3055,DohanyJulian,2276,4991,jewishangel82,Directed,0,7267,0.31319664235585526,0.6868033576441448
3060,RedheadRepub91,5262,5162,2020America1st,Directed,0,10424,0.5047966231772832,0.4952033768227168
3065,MBNRox,6317,5624,cuteloves01,Directed,0,11941,0.5290176702118751,0.47098232978812493
3070,mystormee,11980,10442,RayasAngela1,Directed,0,22422,0.5342966729105343,0.4657033270894657
3075,JanissMcCamish,4080,3724,GenMark40713709,Directed,0,7804,0.5228088159917991,0.47719118400820093
3080,bill_medic142,20742,19167,JessicaBonanno1,Directed,0,39909,0.5197323911899572,0.4802676088100428
3085,pollythatch,701,863,laminsowe2019,Directed,0,1564,0.44820971867007675,0.5517902813299232
3090,WVAnews,2497,5001,laminsowe2019,Directed,0,7498,0.3330221392371299,0.6669778607628701
3095,MintuSa31767783,1693,3610,sheilasheila58,Directed,0,5303,0.3192532528757307,0.6807467471242693
3100,Handsomehero555,7894,8029,smartmoneygains,Directed,0,15923,0.4957608490862275,0.5042391509137726
3105,creel_autumn,861,2735,AndreasWeih,Directed,0,3596,0.23943270300333705,0.7605672969966629
3110,saraswat_dk,1054,4633,BlueKeyRx,Directed,0,5687,0.18533497450325304,0.814665025496747
3115,demoticbroadban,492,4571,NBmusicpromoo,Directed,0,5063,0.09717558759628679,0.9028244124037133
3120,MiltonWilde,173,510,JenniferGame6,Directed,0,683,0.25329428989751096,0.746705710102489
3125,HLSUganda,614,887,IsaiahErienyu,Directed,0,1501,0.4090606262491672,0.5909393737508328
3130,CoffeeHoneyCoop,2125,2304,5omni,Directed,0,4429,0.47979227816662906,0.5202077218333709
3135,eatmytv,3737,4991,jonathanhoban,Directed,0,8728,0.42816223648029333,0.5718377635197067
3140,michaelreale7,2665,4911,HeatherAtGenes,Directed,0,7576,0.3517687434002112,0.6482312565997888
3145,RealNinjetta,11065,11265,kalibrplus,Directed,0,22330,0.4955217196596507,0.5044782803403494
3150,noni_casa,4150,5001,LozitoElizabeth,Directed,0,9151,0.4535023494700033,0.5464976505299968
3155,marybradway,53,218,Dking1108,Directed,0,271,0.19557195571955718,0.8044280442804428
3160,ilkka_turunen,74,70,jjsFinland,Directed,0,144,0.5138888888888888,0.4861111111111111
3165,hardyjournalism,185,476,HawkMarkIt,Directed,0,661,0.27987897125567324,0.7201210287443268
3170,SouthernCHANEL5,3288,3584,eyler_jr,Directed,0,6872,0.47846332945285214,0.5215366705471478
3175,211shorty,3168,4761,Can2geterdone,Directed,0,7929,0.3995459704880817,0.6004540295119183
3180,SuperCheatBros,1752,4095,Bodhiiiiii,Directed,0,5847,0.2996408414571575,0.7003591585428425
3185,lbh3964,1046,1975,BlueWaterDays,Directed,0,3021,0.3462429659053294,0.6537570340946707
3190,CannabisWise,599,282,blockstraintech,Directed,0,881,0.6799091940976163,0.32009080590238365
3195,christineeboyle,3641,1351,Will_Be_Steph,Directed,0,4992,0.7293669871794872,0.27063301282051283
3200,AnneKangMLA,2285,1566,amoralorealis,Directed,0,3851,0.5933523760062321,0.40664762399376786
3205,oakleighwelply,160,203,_luciehunter,Directed,0,363,0.44077134986225897,0.559228650137741
3210,CivicSpace_tr,2164,941,insanhaklari,Directed,0,3105,0.6969404186795491,0.3030595813204509
3215,LawverSays,1542,2938,bigwallofhair,Directed,0,4480,0.34419642857142857,0.6558035714285714
3220,IgorZabelOrg,21,63,AleksandraVajd,Directed,0,84,0.25,0.75
3225,balladofpeckham,976,1769,J_Wilkinson_Art,Directed,0,2745,0.35555555555555557,0.6444444444444445
3230,Ridelikesteve,143,985,miss_carri_june,Directed,0,1128,0.12677304964539007,0.87322695035461
3235,NW_StayDet,3308,3311,inetsoho,Directed,0,6619,0.4997733796646019,0.5002266203353981
3240,thesaucyliberal,7008,6526,DrKittyKatz,Directed,0,13534,0.5178070045810551,0.4821929954189449
3245,LuLuRoche,6314,6421,renejaviersotel,Directed,0,12735,0.49579897919120536,0.5042010208087947
3250,anastasialee090,20650,16445,Tiffanytibbs4,Directed,0,37095,0.5566787976816282,0.44332120231837174
3255,monica_remy,3773,4754,PaulSchwartzme1,Directed,0,8527,0.4424768382784098,0.5575231617215902
3260,Darren_Mooney,5080,5082,OMTFilms,Directed,0,10162,0.49990159417437513,0.5000984058256249
3265,Trummigrant,14802,4643,charliebearss,Directed,0,19445,0.7612239650295706,0.23877603497042943
3270,Etnostation,10221,2051,Edge_Gaming_Ltd,Directed,0,12272,0.8328715775749674,0.1671284224250326
3275,lornaynay,419,337,RogerFritz7,Directed,0,756,0.5542328042328042,0.44576719576719576
3280,AnnaJen39609784,2401,2510,dennisak,Directed,0,4911,0.4889024638566483,0.5110975361433516
3285,csinut1,18529,18394,MAGA_KAG_TRUMP,Directed,0,36923,0.5018281288086017,0.49817187119139833
3290,stevesywonder,755,1218,idzilzuri24,Directed,0,1973,0.3826659908768373,0.6173340091231627
3295,bmdowney,2186,3600,umutkatirci,Directed,0,5786,0.37780850328378845,0.6221914967162115
3300,PconservateurQc,3634,2594,Bennny_ville,Directed,0,6228,0.5834938985228002,0.41650610147719974
3305,naomi_houghton1,161,517,Mohamed88313604,Directed,0,678,0.2374631268436578,0.7625368731563422
3310,Clara1523,372,2029,JeffDosser,Directed,0,2401,0.15493544356518119,0.8450645564348188
3315,angelabelmonter,195,1078,KRPkitap,Directed,0,1273,0.15318146111547526,0.8468185388845247
3320,makeithappenall,157,1616,eoinpwalsh,Directed,0,1773,0.08855047941342357,0.9114495205865765
3325,RuthHatesRapist,21,130,chloemetzger,Directed,0,151,0.1390728476821192,0.8609271523178808
3330,MrsnomoreR,1119,3228,georginataylor,Directed,0,4347,0.25741890959282265,0.7425810904071773
3335,jax_rene,559,579,AliceStrudel,Directed,0,1138,0.4912126537785589,0.5087873462214412
3340,PankhurstEM,5845,4502,35percentfat,Directed,0,10347,0.5648980380786701,0.4351019619213298
3345,chrisco_sr,10832,11642,ngeAct64,Directed,0,22474,0.4819791759366379,0.5180208240633621
3350,ftman21,2915,2656,Jacquel53746129,Directed,0,5571,0.5232453778495781,0.4767546221504218
3355,William42870346,2336,3135,Cruz_Crew125,Directed,0,5471,0.4269786145128861,0.5730213854871139
3360,Katamac1967,2730,4547,TherapeutixUSA_,Directed,0,7277,0.3751545966744538,0.6248454033255463
3365,RgfcPhil,17074,16672,DavidG49947599,Directed,0,33746,0.5059562614828425,0.4940437385171576
3370,MobilityAgent,2750,5000,theromandrake,Directed,0,7750,0.3548387096774194,0.6451612903225806
3375,Repealist_,3600,3176,Dr_Ellie,Directed,0,6776,0.5312868949232585,0.46871310507674147
3380,Beedge,678,902,albury_25,Directed,0,1580,0.4291139240506329,0.5708860759493671
3385,OsgurOCiardha,4507,2651,liosdarach,Directed,0,7158,0.6296451522771724,0.3703548477228276
3390,fennaldo,440,637,IconRoaring,Directed,0,1077,0.4085422469823584,0.5914577530176416
3395,Seektruthalways,4618,5052,ADondada,Directed,0,9670,0.47755946225439505,0.522440537745605
3400,wynnesea,7705,8469,tammcmahin,Directed,0,16174,0.4763818474094225,0.5236181525905774
3405,1991DesertStorm,3430,2262,sue_flannigan,Directed,0,5692,0.6026001405481377,0.39739985945186224
3410,JenandZen,3441,1068,MillenniFacts,Directed,0,4509,0.7631403858948769,0.2368596141051231
3415,aeisteitiuil,7042,6847,NatureNETzzz,Directed,0,13889,0.5070199438404492,0.4929800561595507
3420,TERRICAPONIGRO,10303,10431,j_gelling,Directed,0,20734,0.49691328253110834,0.5030867174688917
3425,LuisVilches_,619,973,jesussumi7,Directed,0,1592,0.3888190954773869,0.6111809045226131
3430,pizcochico68,5800,5698,KvitekMohammed,Directed,0,11498,0.5044355540093929,0.49556444599060706
